Nombre,AI keywords,Resumen generado por la IA,País,URL,Instituciones,Destinatarios,Fecha de cierre,Publicar,Geolocation,Latitude,Longitude,Entidad
Candidaturas Abertas | DGARTES,,Candidaturas DGARTES,,https://www.dgartes.gov.pt/pt/vnode/1,,,,No,,,,
Clarão,,,,https://claraboiasintra.com/clarao/,,,,No,,,,
"Se organiza, artista",,,,https://www.facebook.com/profile.php?id=61560170404357,,,,No,,,,
REGULAMENTO 2024_ REGULATION_BOLSAS NO TEATRO DA VOZ.pdf,,,,https://drive.google.com/file/d/1iAUGl_wo1pOl5HyCqdfgjBBNeGE_Mowi/view,,,,No,,,,
iCoDaCo,,,,https://www.instavel.pt/icodaco/,,,,No,,,,
RedeMore_open call #strictlyworkinprogress_EN+PT.pdf,,,,https://drive.google.com/file/d/1rsYPTTXujoWV7JB16wlN5GZl0zhhTrss/view,,,,No,,,,
Novo programa de apoio aos agentes culturais da região Centro com candidaturas abertas,,,,https://www.culturacentro.gov.pt/pt/noticias-e-eventos/novo-programa-de-apoio-aos-agentes-culturais-da-regiao-centro-com-candidaturas-abertas/,,,,No,,,,
arterialab.uevora.pt,,,,https://arterialab.uevora.pt/wp-content/uploads/2023/07/Guia_Financiamento_Cultural_Criativo.pdf,,,,No,,,,
OPEN CALL PROJETOS ARTÍSTICOS | Culturgest,,OPEN CALL Passa cá em casa,,https://www.culturgest.pt/pt/programacao/open-call-passa-ca-em-casa-2024/,,,,No,,,,
Are you a Mentor? The Mentor Capacity Building Program and Handbook is for you !,,,,https://www.restarteurope.org/,,,,No,,,,
Enter your film - European Film Academy,,,,https://www.europeanfilmacademy.org/industry/enter_your_film/,,,,No,,,,
"Se organiza, artista! | Chaiana Furtado | Substack",,,,https://seorganizaartista.substack.com/,,,,No,,,,
m.porto.ucp.pt,,,,https://m.porto.ucp.pt/sites/default/files/files/FEP/CEDH/Projetos/Protocolo-de-atuacao-para-prevencao-intervencao-em-casos-de-sexismo-e-violencia-sexual-em-ambientes-de-lazer-noturno.pdf,,,,No,,,,
LEME 2024 – Candidaturas abertas para a secção NAVEGAR – LEME,,LEME 2024 - NAVEGAR,,https://lemefestival.pt/navegar-2024/,,,,No,,,,
Artists in Rise,,,,https://www.artistsinrise.com/,,,,No,,,,
Dispositif – Portugal - Rappeuses en Liberté 4ème édition,,Dispositif - Rappeuses en Liberté 4ª ed.,,https://rappeusesenliberte.com/sheraps/portugal/dispositif/,,,,No,,,,
filmaporto.pt,,,,https://filmaporto.pt/content/uploads/2024/05/2.-Regulamento-2.0.pdf,,,,No,,,,
"ANCINE - Agência Nacional do Cinema on Instagram: ""O Ministério da Cultura - MinC e a Agência Nacional do Cinema - ANCINE anunciam o lançamento da CHAMADA PÚBLICA BRDE/FSA - COPRODUÇÃO BRASIL – PORTUGAL 2024.
 
A Chamada seleciona projetos de filmes de produção independente dos tipos ficção, documentário e animação, realizados em regime de coprodução internacional com Portugal, no qual produtoras brasileiras independentes participem na qualidade de coprodutoras minoritárias. 
As inscrições ficam abertas de 16 de maio a 25 de julho.
 
O Edital e seus anexos podem ser acessados no endereço eletrônico www.brde.com.br/fsa.""",,CHAMADA PÚBLICA BRDE/FSA - COPRODUÇÃO BRASIL – PORTUGAL 2024,,https://www.instagram.com/p/C7FgVU-rDbS/?img_index=1,,,,No,,,,
Chamada Pública BRDE/FSA – COPRODUÇÃO BRASIL-PORTUGAL - 2024 - BRDE Banco Regional de Desenvolvimento do Extremo Sul,,BRDE/FSA - COPROD BR-PT 2024,,https://www.brde.com.br/chamada-publica-brde-fsa-coproducao-brasil-portugal-2024/,,,,No,,,,
Consultas de Aconselhamento Fundos Europeus - Fundação GDA,,,,https://www.fundacaogda.pt/formularios/consultas-de-aconselhamento-fundos-europeus/,,,,No,,,,
Segunda call LIVEMX para apoiar o Sector da Música aberta até 24 de Junho,,,,https://www.europacriativa.eu/noticias/detalhe/1903-segunda-call-livemx-para-apoiar-o-sector-da-musica-aberta-ate-24-de-junho,,,,No,,,,
www.emerge-ac.pt,,,,https://www.emerge-ac.pt/wp-content/uploads/2024/02/Regulamento_PEA2024.pdf,,,,No,,,,
"newsletter Lab. ",,,,https://open.substack.com/pub/labcandidaturas/p/newsletter-lab-75b?r=avwql&utm_campaign=post&utm_medium=email,,,,No,,,,
Coffeepaste - Tudo sobre a comunidade das Artes,,,,https://www.coffeepaste.com/,,,,No,,,,
www.dgartes.gov.pt,,,,https://www.dgartes.gov.pt/pt/newsletter,,,,No,,,,
COMUNICADO: APOIO SUSTENTADO 2025-2026 | DGARTES,,,,https://www.dgartes.gov.pt/pt/noticia/7275,,,,No,,,,
RTCP e COFAE promovem intercâmbio das artes performativas entre Portugal e Espanha | DGARTES,,,,https://www.dgartes.gov.pt/pt/noticia/7279,,,,No,,,,
Culture Moves Europe: call aberta para a linha de acção Mobilidade Individual,,,,https://europacriativa.eu/noticias/detalhe/1651-culture-moves-europe-call-aberta-para-a-linha-de-accao-mobilidade-individual?fbclid=PAZXh0bgNhZW0CMTEAAaZndP8g2sRIpbpVp5P1KMF1DIA913vi_SXMbV772w7ITShTnVk6obKfgz8_aem_AXYzqT8ihX2cjR_iBw82qt-fNq7rh5fqHsLwE67aP32hQLX5BwBVrZfr8pNQD98LYg0k3Fk_YuJDR2-wwICDlUHZ,,,,No,,,,
Programa de Apoio em Parceria - Arte e Periferias Urbanas | DGARTES,,,,https://www.dgartes.gov.pt/pt/apoio/7176,,,,No,,,,
DGARTES e AIMA assinam acordo de parceria do programa de apoio Arte e Periferias Urbanas - Notícias - AIMA,,,,https://aima.gov.pt/pt/noticias/dgartes-e-aima-assinam-acordo-de-parceria-do-programa-de-apoio-arte-e-periferias-urbanas,,,,No,,,,
Procuro Apoio | DGARTES,,,,https://www.dgartes.gov.pt/pt/ebalcao/112,,,,No,,,,
Bolsas Arquivo – Fundação Calouste Gulbenkian,,,,https://gulbenkian.pt/bolsas-lista/,,,,No,,,,
Apoio à Internacionalização,,,,https://gulbenkian.pt/apoios-lista/apoio-a-circulacao-internacional/,,,,No,,,,
Apoios Arquivo – Fundação Calouste Gulbenkian,,,,https://gulbenkian.pt/apoios-lista/,,,,No,,,,
"Se organiza, artista!",,,,https://open.spotify.com/playlist/5rdXnQLOpZD9G1ug2PHHju?si=oLfPe0RqRaS65CGFLweoSg&pi=e-CU5kijyqSFa0,,,,No,,,,
Residencia en Argentina,,Residencia Argentina 2024,,https://app.datarte.art/convocatorias/residencia-argentina-2024,,,,No,,,,
VIII CONCURSO INTERNACIONAL DE VIDEOPOESÍA,,VIII CONCURSO INTERNACIONAL DE VIDEOPOESÍA,,https://app.datarte.art/convocatorias/maldito-festival-de-videopoesia-296,,,,No,,,,
"Exposición en Cartagena, Colombia",,Exposición en Cartagena,,https://app.datarte.art/convocatorias/cartagena-2024,,,,No,,,,
Becas de la Universidad Hangyang en Corea del Sur,Becas de posgrado,Univ. Hangyang en Corea del Sur,Corea del Sur,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/becas-de-posgrado-en-la-universidad-hangyang-en,,Destacar,,Yes,,,,
Becas posdoctorales Mitacs Elevate en Canadá,,Becas posdoc Mitacs Elevate - Canadá,Canadá,https://www.argentina.gob.ar/educacion/campusglobal/becas-extranjero/becas-mitacs-elevate-en-canada,,,,No,,,,
"Becas para el curso de alta formación en artes, música y danza del Gobierno de Italia",Formación en Artes,Curso alta formación artística,Italia,https://www.argentina.gob.ar/educacion/campusglobal/becas-extranjero/becas-para-el-curso-de-alta-formacion-profesional-artistica,,Destacar,,No,,,,
Becas de la Fundación Cisneros en el Museo MoMA en Estados Unidos,"Becas para investigadores, Estados Unidos de América, Fundación Cisneros, Museo MoMA",Cisneros en MoMA,Estados Unidos de América,https://www.argentina.gob.ar/educacion/campusglobal/becas-extranjero/becas-para-investigar-la-coleccion-de-arte-latinoamericano,,Destacar,,No,,,,
Becas del Programa IBEREX del Ministerio de Cultura de España,,IBEREX Ministerio Cultura España,España,https://www.argentina.gob.ar/educacion/campusglobal/becas-extranjero/becas-del-programa-iberex-del-ministerio-de-cultura-y,,,,No,,,,
Becas de docencia e investigación de Le Studium en Francia,,,Francia,https://www.argentina.gob.ar/educacion/campusglobal/becas-extranjero/becas-del-smart-loire-valley-programme-en-francia,,,,No,,,,
"Becas de grado, maestría y doctorado en la Universidad de Macau en Hong Kong, China","Becas De Grado, China, maestría y doctorado en la Universidad de Macau en Hong Kong","Univ. de Macau en Hong Kong, China",China,https://www.argentina.gob.ar/educacion/campusglobal/becas-extranjero/becas-de-maestria-y-de-doctorado-en-la-universidad-de-macau,,,,No,,,,
Subsidios del Fondo Nacional de las Artes,,Subsidios FNA (Argentina),,https://www.revistamagenta.com/subsidios-del-fondo-nacional-de-las-artes/,,,,No,,,,
Beca Trabucco a las Artes Visuales,,Beca Artes Visuales - Argentina,,https://www.revistamagenta.com/beca-trabucco-a-las-artes-visuales/,,,,No,,,,
Casa Alberto Heredia. Residencia de artistas,,"Casa Alberto Heredia, Argentina",,https://www.revistamagenta.com/casa-alberto-heredia-residencia-de-artistas/,,,,No,,,,
Residencias Serigráficas en Argentina,,,,https://www.revistamagenta.com/residencias-serigraficas-en-argentina/,,,,No,,,,
Residencia Epecuen,,Residencia Epecuen - Argentina,,https://www.revistamagenta.com/residencia-epecuen-3/,,,,No,,,,
Recursos para emprendedores,,,,https://www.revistamagenta.com/recursos-para-emprendedores/,,,,No,,,,
Becas a la creación para artistas,"Artistas, Becar Cultura, Becas de Intercambio, Becas de Maestría, Becas de doctorado, Premio Internacional, Premio Internacional AI, Residencia para artistas, SFER IK Museion, Universidad de Lingnan, oportunidad para artistas, programa de residencia",Creación para artistas,,https://www.revistamagenta.com/becas-a-la-creacion-para-artistas/,,,,No,,,,
"Becas de maestría y doctorado en Hong Kong, China","Becas de Maestría, Becas de doctorado, China, Hong Kong, Universidad de Lingnan",Lingnan HK,China,https://www.argentina.gob.ar/educacion/campusglobal/becas-extranjero/becas-de-doctorado-en-la-universidad-de-lingnan-en-hong-kong,Universidad de Lingnan,Destacar,,No,"39.90420, 116.40740",39.90420,116.40740,
Becas externas de CONICET para jóvenes investigadores y para personal de apoyo en el exterior,"Becas externas, CONICET, investigadores",CONICET jóvenes investigadores,Múltiples destinos,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-argentina/becas-externas-de-conicet-para-jovenes,CONICET,Destacar,,No,"-34.6037, -58.3816",-34.6037,-58.3816,
Buscador de becas del Gobierno de Italia,"Artistas, Becas del Gobierno de Italia, Grado, Posgrado",Buscador de ayudas Italia,Italia,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/buscador-de-becas-del-gobierno-de-italia,Gobierno de Italia,"Grado, Posgrado, Artistas",,No,"41.9028, 12.4964",41.9028,12.4964,
Becas de investigación Comisión Fulbright-CONICET en Estados Unidos,"Becas de investigación, Comisión Fulbright-CONICET, Estados Unidos",Fulbright-CONICET USA,Estados Unidos de América,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/becas-de-investigacion-fulbright-conicet,Comisión Fulbright-CONICET,Posgrado,,No,"38.90719, -77.03687",38.90719,-77.03687,
Becas del Programa ANDERS para descendientes de polacos en Polonia,,ANDERS para descendientes de polacos en Polonia,Polonia,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/becas-del-programa-anders-nawa-para-estudiantes,Programa ANDERS,No especifica,,No,"52.22967, 21.01223",52.22967,21.01223,
Buscador de becas de Campus France- Embajada de Francia,Artistas,Buscador Campus France,Francia,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/buscador-de-becas-de-campus-france-embajada-de,Campus France- Embajada de Francia,"Grado, Posgrado",,No,"48.8566, 2.3522",48.8566,2.3522,
"Becas de maestría ""France Excellence Europa"" en Francia",Becas de posgrado,Francia Excellence Europa,Francia,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/becas-france-excellence-europa,France Excellence Europa,Posgrado,,No,"48.85661, 2.35222",48.85661,2.35222,
Becas unilaterales de China Scholarship Council para argentinos en China,"Becas Unilaterales, China Scholarship Council",Unilaterales CSC para arg,China,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/becas-unilaterales-de-china-scholarship-council,China Scholarship Council,Posgrado,,No,"39.9042, 116.4074",39.9042,116.4074,
"Becas GKS para maestría, doctorado y programas de investigación del Gobierno de Corea del Sur",Becas de investigación,GKS para posgrado,Corea del Sur,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/becas-kgsp-para-maestria-doctorado-y-programas-de-0,GKS (Gobierno de Corea del Sur),Posgrado,,No,"37.5665, 126.9780",37.5665,126.9780,
"Becas de la Universidad de Nottingham en Reino Unido, China y Malasia","Becas de la Universidad de Nottingham, Internacional, International Baccalaureate Diploma","Nottingham UK, China, Malasia",Múltiples destinos,https://www.argentina.gob.ar/educacion/campusglobal/becas-extranjero/becas-del-international-baccalaureate-diploma-en-la,Universidad de Nottingham,"Grado, Posgrado",,No,"41.8781, -87.6298",41.8781,-87.6298,
Becas de la Comisión Fulbright para maestría/doctorado en Estados Unidos,"Becas en Estados Unidos, Becas para posgrado, Comisión Fulbright",Comisión Fulbright en Estados Unidos,Estados Unidos de América,https://www.argentina.gob.ar/educacion/campusglobal/becas-extranjero/becas-fulbright-para-masterdoctorado-en-estados-unidos,Comisión Fulbright,Posgrado,,No,"38.90719, -77.03738.",38.90719,-77.03738.,
Fondos de investigación de Global Challenges en Reino Unido,"Becas de investigación en Reino Unido, Fondos de investigación en Reino Unido, Global Challenges",Fondos de investigación en Reino Unido,Reino Unido,https://www.argentina.gob.ar/educacion/campusglobal/becas-extranjero/becas-de-investigacion-de-global-challenges-en-reino-unido,Global Challenges,Posgrado,,No,"51.5074, -0.1278",51.5074,-0.1278,
Becas doctorales y posdoctorales de The British Academy en Reino Unido,"Becas doctorales, Becas posdoctorales, The British Academy",The British Academy UK,Reino Unido,https://www.argentina.gob.ar/educacion/campusglobal/becas-extranjero/becas-doctorales-y-posdoctorales-de-british-academy-en-reino,The British Academy,Destacar,,No,"51.5074, -0.1278",51.5074,-0.1278,
Becas de la Universidad de Curtin en Australia,Becas de la Universidad de Curtin en Australia,Universidad de Curtin en Australia,Australia,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/becas-de-la-universidad-de-curtin-australia,Universidad de Curtin,"Grado, Posgrado",,No,"-25.2744, 133.7751",-25.2744,133.7751,
Becas Horizon Europa del Consejo Europeo de Investigación,"Investigación, Posgrado, Unión Europea",Horizon Europa CEI,Unión Europea,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/becas-del-consejo-europeo-de-investigacion,Consejo Europeo de Investigación,Posgrado,,No,"50.85045, 4.34878.",50.85045,4.34878.,
Cursos en línea de Interconecta-AECID,"Becas De Grado, Becas de posgrado",Cursos en línea Interconecta-AECID,España,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/cursos-en-linea-de-interconecta-aecid,Interconecta-AECID,"Grado, Posgrado",,No,"41.40338, 2.17403",41.40338,2.17403,
Programa de pasantías del Banco Interamericano de Desarrollo en Estados Unidos,"Artistas, Becas de Intercambio, Becas de Maestría, Becas de doctorado, Premio Internacional, Premio Internacional AI, Residencia para artistas, SFER IK Museion, Universidad de Lingnan, oportunidad para artistas, programa de residencia",Pasantías BID EE.UU.,Estados Unidos de América,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/programa-de-pasantias-del-banco-interamericano-de,Banco Interamericano de Desarrollo,No especifica,,No,"38.90719, -77.03791.",38.90719,-77.03791.,
Becas de grado y posgrado en la Universidad de Thammasat en Tailandia,"Becas De Grado, Becas de posgrado, Universidad de Thammasat",Thammasat Tailandia,Tailandia,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/becas-de-grado-y-posgrado-en-la-universidad-de,Universidad de Thammasat,"Grado, Posgrado",,No,"13.7563, 100.5018",13.7563,100.5018,
Cursos en línea de Global Initiative of Academic Networks en India,,Cursos en línea GIAN India,India,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/cursos-en-linea-de-global-initiative-academic,Global Initiative of Academic Networks,No especifica,,No,"28.6139, 77.2090.",28.6139,77.2090.,
Cursos en línea del Banco Interamericano de Desarrollo,"Becar Cultura, Becas de Intercambio, Becas de Maestría",Cursos en línea del Banco Interamericano de Desarrollo,Múltiples destinos,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/cursos-en-linea-del-banco-interamericano-de,Banco Interamericano de Desarrollo,No especifica,,No,"41.40338, 2.17403",41.40338,2.17403,
Becas de AFS en diversos países,"Becar Cultura, Becas de Intercambio, Becas de Maestría",,Múltiples destinos,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/becas-de-afs-en-diversos-paises,AFS,Grado,,No,"41.9028, 12.4964",41.9028,12.4964,
Cursos del Portal Educativo de las Américas de la OEA,"Becar Cultura, Becas de Intercambio, Becas de Maestría",Portal Educativo de las Américas de la OEA,OEA,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/cursos-del-portal-educativo-de-las-americas-de-la,Portal Educativo de las Américas de la OEA,No especifica,,No,"41.88069, -87.62972",41.88069,-87.62972,
Programa de Becas de OEA en Chile,"Becas de OEA, Chile, Programa de becas",OEA en Chile,Chile,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/programa-de-becas-de-oea-en-chile,OEA (Organización de los Estados Americanos),No especifica,,No,"-33.44889, -70.66926",-33.44889,-70.66926,
Programa de Becas de OEA en Brasil,"Becas de OEA, Programa de becas",OEA en Brasil,Brasil,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/programa-de-becas-de-oea-en-brasil,OEA (Organización de los Estados Americanos),No especifica,,No,"-14.2350, -51.9253",-14.2350,-51.9253,
Programa Regular de Becas Académicas de Posgrado de OEA,"Becas Académicas de Posgrado de OEA, OEA, Programa Regular de OEA",Posgrado OEA,OEA,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/programa-regular-de-becas-academicas-de-posgrado-de,OEA (Organización de los Estados Americanos),Posgrado,,No,"-34.9192, -56.1709",-34.9192,-56.1709,
Becas de grado y posgrado del Gobierno de Qatar,"Becas De Grado, Becas de posgrado, Gobierno de Qatar",Grado y posgrado Qatar,Qatar,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/becas-de-grado-y-posgrado-del-gobierno-de-qatar,Gobierno de Qatar,"Grado, Posgrado",,No,"25.2867, 51.5333",25.2867,51.5333,
Becas UBAINT para intercambio de grado en el exterior,Becas de Intercambio,UBAINT intercambio grado ext.,Múltiples destinos,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/becas-ubaint-estudiantes-de-intercambio-de-grado-en,UBAINT,Grado,,No,"-34.6037, -58.3816",-34.6037,-58.3816,
Becas de grado y posgrado del Gobierno de Nueva Zelanda,"Becas De Grado, Becas de posgrado, Gobierno de Nueva Zelanda",Grado y posgrado NZ,Nueva Zelanda,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/becas-de-posgrado-del-gobierno-de-nueva-zelanda,Gobierno de Nueva Zelanda,Posgrado,,No,"-41.2865, 174.7762",-41.2865,174.7762,
Becas posdoctorales en la Universidad Nacional Autónoma de México,"Becas posdoctorales, Universidad Nacional Autónoma de México",Posdoc UNAM,México,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/becas-posdoctorales-en-la-universidad-nacional,Universidad Nacional Autónoma de México,Posdoctoral,,No,"19.4326, -99.1332",19.4326,-99.1332,
Becas de posgrado del Irish Research Council en Irlanda,"Becas de posgrado, Irish Research Council",Irish Research Council en Irlanda,Irlanda,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/becas-de-posgrado-del-irish-research-council-en,Irish Research Council,Posgrado,,No,"53.349805, -6.26031",53.349805,-6.26031,
Becas Víctor Hugo de la Université de Franche-Comté en Francia,Becas de Maestría,Becas Víctor Hugo - Univ. Franche-Comté,Francia,https://www.argentina.gob.ar/educacion/campusargentinaglobal/becas-extranjero/becas-victor-hugo-de-la-universite-de-franche-comte,Université de Franche-Comté,"Grado, Posgrado",,No,"48.8566, 2.3522",48.8566,2.3522,
